epi_week;date;country;state;city;newDeaths;deaths;newCases;totalCases;deathsMS;totalCasesMS;deaths_per_100k_inhabitants;totalCases_per_100k_inhabitants;deaths_by_totalCases;recovered;suspects;tests;tests_per_100k_inhabitants;vaccinated;vaccinated_per_100_inhabitants;vaccinated_second;vaccinated_second_per_100_inhabitants;vaccinated_single;vaccinated_single_per_100_inhabitants
249;08/12/2022;Brazil;TOTAL;TOTAL;100;690677;33935;35531716;690677;35531716;32377866;1665671726;1944;27381416;10306434;70923215;33247.70297;182392309;85.50269;168475633;78.97876;5719841;2.68137
249;09/12/2022;Brazil;TOTAL;TOTAL;0;690677;0;35531716;690677;35531716;32377866;1665671726;1944;27381416;10306434;70923215;33247.70297;182396929;85.50485;168480081;78.98085;5719852;2.68138
249;10/12/2022;Brazil;TOTAL;TOTAL;70;690747;39045;35570761;690747;35570761;32381148;1667502095;1942;27381416;10306434;70923215;33247.70297;182398179;85.50544;168481308;78.98142;5719855;2.68138
250;11/12/2022;Brazil;TOTAL;TOTAL;7;690754;6777;35577538;690754;35577538;32381476;1667819791;1942;27381416;10306434;70923215;33247.70297;182398305;85.50550;168481479;78.98150;5719855;2.68138
250;12/12/2022;Brazil;TOTAL;TOTAL;261;691015;66232;35643770;691015;35643770;32393711;1670924644;1939;27381416;10306434;70923215;33247.70297;182405448;85.50884;168489161;78.98510;5720001;2.68145
250;13/12/2022;Brazil;TOTAL;TOTAL;163;691178;53148;35696918;691178;35696918;32401352;1673416140;1936;27381416;10306434;70923215;33247.70297;182412438;85.51212;168495549;78.98810;5720094;2.68149
250;14/12/2022;Brazil;TOTAL;TOTAL;271;691449;54493;35751411;691449;35751411;32414056;1675970687;1934;27381416;10306434;70923215;33247.70297;182413829;85.51277;168497090;78.98882;5720108;2.68150
250;15/12/2022;Brazil;TOTAL;TOTAL;203;691652;58421;35809832;691652;35809832;32423573;1678709373;1931;27381416;10306434;70923215;33247.70297;182581211;85.59124;168775716;79.11944;5724050;2.68335
250;16/12/2022;Brazil;TOTAL;TOTAL;158;691810;59694;35869526;691810;35869526;32430980;1681507735;1929;27381416;10306434;70923215;33247.70297;182585638;85.59331;168781108;79.12197;5724106;2.68337
250;17/12/2022;Brazil;TOTAL;TOTAL;53;691863;22584;35892110;691863;35892110;32433464;1682566438;1928;27381416;10306434;70923215;33247.70297;182790593;85.68939;169115608;79.27877;5731932;2.68704
251;18/12/2022;Brazil;TOTAL;TOTAL;20;691883;9868;35901978;691883;35901978;32434402;1683029034;1927;27381416;10306434;70923215;33247.70297;182790887;85.68953;169115830;79.27888;5731932;2.68704
251;19/12/2022;Brazil;TOTAL;TOTAL;158;692041;43085;35945063;692041;35945063;32441809;1685048792;1925;27381416;10306434;70923215;33247.70297;182792294;85.69019;169118246;79.28001;5731947;2.68705
251;20/12/2022;Brazil;TOTAL;TOTAL;239;692280;56697;36001760;692280;36001760;32453012;1687706660;1923;27381416;10306434;70923215;33247.70297;182795232;85.69157;169122248;79.28189;5731976;2.68706
251;21/12/2022;Brazil;TOTAL;TOTAL;181;692461;42681;36044441;692461;36044441;32461497;1689707479;1921;27381416;10306434;70923215;33247.70297;182799364;85.69351;169127199;79.28421;5732014;2.68708
251;22/12/2022;Brazil;TOTAL;TOTAL;191;692652;48404;36092845;692652;36092845;32470451;1691976583;1919;27381416;10306434;70923215;33247.70297;182799660;85.69364;169127944;79.28456;5732014;2.68708
251;23/12/2022;Brazil;TOTAL;TOTAL;91;692743;31492;36124337;692743;36124337;32474717;1693452879;1918;27381416;10306434;70923215;33247.70297;182808588;85.69783;169137724;79.28914;5732121;2.68713
251;24/12/2022;Brazil;TOTAL;TOTAL;0;692743;0;36124337;692743;36124337;32474717;1693452879;1918;27381416;10306434;70923215;33247.70297;182810933;85.69893;169140752;79.29056;5732147;2.68714
252;25/12/2022;Brazil;TOTAL;TOTAL;0;692743;0;36124337;692743;36124337;32474717;1693452879;1918;27381416;10306434;70923215;33247.70297;182811155;85.69903;169141617;79.29097;5732158;2.68715
252;26/12/2022;Brazil;TOTAL;TOTAL;226;692969;66052;36190389;692969;36190389;32485312;1696549295;1915;27381416;10306434;70923215;33247.70297;182811306;85.69910;169142310;79.29129;5736386;2.68913
252;27/12/2022;Brazil;TOTAL;TOTAL;230;693199;35898;36226287;693199;36226287;32496094;1698232137;1914;27381416;10306434;70923215;33247.70297;182813336;85.70006;169144884;79.29250;5736408;2.68914
252;28/12/2022;Brazil;TOTAL;TOTAL;363;693562;38434;36264721;693562;36264721;32513111;1700033864;1912;27381416;10306434;70923215;33247.70297;182816231;85.70141;169149672;79.29474;5736430;2.68915
252;29/12/2022;Brazil;TOTAL;TOTAL;172;693734;37694;36302415;693734;36302415;32521174;1701800900;1911;27381416;10306434;70923215;33247.70297;182816487;85.70153;169150286;79.29503;5736560;2.68921
252;30/12/2022;Brazil;TOTAL;TOTAL;119;693853;28866;36331281;693853;36331281;32526752;1703154093;1910;27381416;10306434;70923215;33247.70297;182816559;85.70157;169150542;79.29515;5737373;2.68959
252;31/12/2022;Brazil;TOTAL;TOTAL;0;693853;0;36331281;693853;36331281;32526752;1703154093;1910;27381416;10306434;70923215;33247.70297;182816590;85.70158;169150583;79.29517;5737373;2.68959
301;01/01/2023;Brazil;TOTAL;TOTAL;0;693853;0;36331281;693853;36331281;32526752;1703154093;1910;27381416;10306434;70923215;33247.70297;182816590;85.70158;169150583;79.29517;5737373;2.68959
301;02/01/2023;Brazil;TOTAL;TOTAL;128;693981;31085;36362366;693981;36362366;32532753;1704611310;1909;27381416;10306434;70923215;33247.70297;182824429;85.70526;169163823;79.30138;5737493;2.68965
301;03/01/2023;Brazil;TOTAL;TOTAL;211;694192;28057;36390423;694192;36390423;32542644;1705926578;1908;27381416;10306434;70923215;33247.70297;182826633;85.70629;169167758;79.30322;5737518;2.68966
301;04/01/2023;Brazil;TOTAL;TOTAL;219;694411;32715;36423138;694411;36423138;32552910;1707460207;1907;27381416;10306434;70923215;33247.70297;182828849;85.70733;169171193;79.30483;5737556;2.68968
301;05/01/2023;Brazil;TOTAL;TOTAL;158;694569;27674;36450812;694569;36450812;32560317;1708757521;1905;27381416;10306434;70923215;33247.70297;183066228;85.81861;169522285;79.46942;5742424;2.69196
301;06/01/2023;Brazil;TOTAL;TOTAL;210;694779;26402;36477214;694779;36477214;32570162;1709995206;1905;27381416;10306434;70923215;33247.70297;183073126;85.82184;169531818;79.47389;5742516;2.69200
301;07/01/2023;Brazil;TOTAL;TOTAL;27;694806;11172;36488386;694806;36488386;32571427;1710518932;1904;27381416;10306434;70923215;33247.70297;183076799;85.82356;169536852;79.47625;5742546;2.69202
302;08/01/2023;Brazil;TOTAL;TOTAL;11;694817;1664;36490050;694817;36490050;32571943;1710596938;1904;27381416;10306434;70923215;33247.70297;183076822;85.82357;169536867;79.47625;5742546;2.69202
302;09/01/2023;Brazil;TOTAL;TOTAL;100;694917;21236;36511286;694917;36511286;32576631;1711592448;1903;27381416;10306434;70923215;33247.70297;183077013;85.82366;169537374;79.47649;5742546;2.69202
302;10/01/2023;Brazil;TOTAL;TOTAL;68;694985;41146;36552432;694985;36552432;32579819;1713521309;1901;27381416;10306434;70923215;33247.70297;183077684;85.82398;169540995;79.47819;5743172;2.69231
302;11/01/2023;Brazil;TOTAL;TOTAL;103;695088;26433;36578865;695088;36578865;32584647;1714760447;1900;27381416;10306434;70923215;33247.70297;183078042;85.82415;169541664;79.47850;5743172;2.69231
302;12/01/2023;Brazil;TOTAL;TOTAL;148;695236;19070;36597935;695236;36597935;32591585;1715654419;1900;27381416;10306434;70923215;33247.70297;183078323;85.82428;169542243;79.47877;5743240;2.69234
302;13/01/2023;Brazil;TOTAL;TOTAL;78;695314;22436;36620371;695314;36620371;32595242;1716706184;1899;27381416;10306434;70923215;33247.70297;183078528;85.82437;169542635;79.47896;5743240;2.69234
302;14/01/2023;Brazil;TOTAL;TOTAL;24;695338;4343;36624714;695338;36624714;32596367;1716909777;1899;27381416;10306434;70923215;33247.70297;183078717;85.82446;169542808;79.47904;5743240;2.69234
303;15/01/2023;Brazil;TOTAL;TOTAL;5;695343;3385;36628099;695343;36628099;32596601;1717068461;1898;27381416;10306434;70923215;33247.70297;183078742;85.82447;169542821;79.47904;5743240;2.69234
303;16/01/2023;Brazil;TOTAL;TOTAL;67;695410;12688;36640787;695410;36640787;32599742;1717663254;1898;27381416;10306434;70923215;33247.70297;183078888;85.82454;169543192;79.47922;5743240;2.69234
303;17/01/2023;Brazil;TOTAL;TOTAL;114;695524;24260;36665047;695524;36665047;32605086;1718800525;1897;27381416;10306434;70923215;33247.70297;183193168;85.87812;169568517;79.49109;5750563;2.69577
303;18/01/2023;Brazil;TOTAL;TOTAL;91;695615;12797;36677844;695615;36677844;32609352;1719400429;1897;27381416;10306434;70923215;33247.70297;183193476;85.87826;169569062;79.49135;5750563;2.69577
303;19/01/2023;Brazil;TOTAL;TOTAL;472;696087;21031;36698875;696087;36698875;32631479;1720386330;1897;27381416;10306434;70923215;33247.70297;183193743;85.87838;169569725;79.49166;5750563;2.69577
303;20/01/2023;Brazil;TOTAL;TOTAL;101;696188;13976;36712851;696188;36712851;32636213;1721041503;1896;27381416;10306434;70923215;33247.70297;183193911;85.87846;169570155;79.49186;5750563;2.69577
303;21/01/2023;Brazil;TOTAL;TOTAL;66;696254;4650;36717501;696254;36717501;32639307;1721259488;1896;27381416;10306434;70923215;33247.70297;183202508;85.88249;169586896;79.49971;5750708;2.69584
304;22/01/2023;Brazil;TOTAL;TOTAL;3;696257;552;36718053;696257;36718053;32639448;1721285364;1896;27381416;10306434;70923215;33247.70297;183202549;85.88251;169586922;79.49972;5750708;2.69584
304;23/01/2023;Brazil;TOTAL;TOTAL;67;696324;12860;36730913;696324;36730913;32642589;1721888221;1896;27381416;10306434;70923215;33247.70297;183202678;85.88257;169593644;79.50287;5750708;2.69584
304;24/01/2023;Brazil;TOTAL;TOTAL;161;696485;20497;36751410;696485;36751410;32650136;1722849089;1895;27381416;10306434;70923215;33247.70297;183202678;85.88257;169593644;79.50287;5750708;2.69584
304;25/01/2023;Brazil;TOTAL;TOTAL;118;696603;17267;36768677;696603;36768677;32655668;1723658539;1895;27381416;10306434;70923215;33247.70297;183288671;85.92289;169741788;79.57232;5752369;2.69662
304;26/01/2023;Brazil;TOTAL;TOTAL;93;696696;11450;36780127;696696;36780127;32660028;1724195297;1894;27381416;10306434;70923215;33247.70297;183292479;85.92467;169750713;79.57650;5752415;2.69664
304;27/01/2023;Brazil;TOTAL;TOTAL;46;696742;11140;36791267;696742;36791267;32662184;1724717523;1894;27381416;10306434;70923215;33247.70297;183294339;85.92554;169757877;79.57986;5752541;2.69670
304;28/01/2023;Brazil;TOTAL;TOTAL;15;696757;2511;36793778;696757;36793778;32662887;1724835235;1894;27381416;10306434;70923215;33247.70297;183294501;85.92562;169758107;79.57997;5752541;2.69670
305;29/01/2023;Brazil;TOTAL;TOTAL;2;696759;483;36794261;696759;36794261;32662981;1724857877;1894;27381416;10306434;70923215;33247.70297;183294509;85.92562;169758156;79.57999;5752541;2.69670
305;30/01/2023;Brazil;TOTAL;TOTAL;133;696892;13553;36807814;696892;36807814;32669216;1725493221;1893;27381416;10306434;70923215;33247.70297;183294509;85.92562;169758156;79.57999;5752541;2.69670
305;31/01/2023;Brazil;TOTAL;TOTAL;182;697074;16766;36824580;697074;36824580;32677748;1726279185;1893;27381416;10306434;70923215;33247.70297;183294896;85.92580;169759584;79.58066;5752548;2.69671
305;01/02/2023;Brazil;TOTAL;TOTAL;126;697200;13363;36837943;697200;36837943;32683654;1726905622;1893;27381416;10306434;70923215;33247.70297;183299979;85.92819;169772728;79.58682;5752609;2.69673
305;02/02/2023;Brazil;TOTAL;TOTAL;48;697248;19973;36857916;697248;36857916;32685905;1727841925;1892;27381416;10306434;70923215;33247.70297;183331762;85.94309;169852699;79.62431;5754860;2.69779
305;03/02/2023;Brazil;TOTAL;TOTAL;97;697345;8742;36866658;697345;36866658;32690452;1728251736;1892;27381416;10306434;70923215;33247.70297;183331940;85.94317;169853552;79.62471;5754860;2.69779
305;04/02/2023;Brazil;TOTAL;TOTAL;15;697360;1561;36868219;697360;36868219;32691155;1728324914;1891;27381416;10306434;70923215;33247.70297;183332352;85.94336;169853921;79.62488;5754860;2.69779
306;05/02/2023;Brazil;TOTAL;TOTAL;1;697361;727;36868946;697361;36868946;32691202;1728358994;1891;27381416;10306434;70923215;33247.70297;183332396;85.94338;169853948;79.62490;5754860;2.69779
306;06/02/2023;Brazil;TOTAL;TOTAL;78;697439;9828;36878774;697439;36878774;32694858;1728819716;1891;27381416;10306434;70923215;33247.70297;183341249;85.94753;169869261;79.63207;5755296;2.69799
306;07/02/2023;Brazil;TOTAL;TOTAL;94;697533;9217;36887991;697533;36887991;32699265;1729251794;1891;27381416;10306434;70923215;33247.70297;183341603;85.94770;169870124;79.63248;5755296;2.69799
306;08/02/2023;Brazil;TOTAL;TOTAL;50;697583;19899;36907890;697583;36907890;32701609;1730184629;1890;27381416;10306434;70923215;33247.70297;183342163;85.94796;169871894;79.63331;5755296;2.69799
306;09/02/2023;Brazil;TOTAL;TOTAL;37;697620;9733;36917623;697620;36917623;32703343;1730640897;1890;27381416;10306434;70923215;33247.70297;183389725;85.97026;169936302;79.66350;5755707;2.69819
306;10/02/2023;Brazil;TOTAL;TOTAL;42;697662;12716;36930339;697662;36930339;32705312;1731237003;1889;27381416;10306434;70923215;33247.70297;183390080;85.97042;169937223;79.66393;5755707;2.69819
306;11/02/2023;Brazil;TOTAL;TOTAL;12;697674;2193;36932532;697674;36932532;32705875;1731339807;1889;27381416;10306434;70923215;33247.70297;183390332;85.97054;169937407;79.66402;5755707;2.69819
307;12/02/2023;Brazil;TOTAL;TOTAL;0;697674;298;36932830;697674;36932830;32705875;1731353777;1889;27381416;10306434;70923215;33247.70297;183406497;85.97812;169954053;79.67182;5755910;2.69828
307;13/02/2023;Brazil;TOTAL;TOTAL;88;697762;20662;36953492;697762;36953492;32710000;1732322380;1888;27381416;10306434;70923215;33247.70297;183406851;85.97829;169955408;79.67246;5755910;2.69828
307;14/02/2023;Brazil;TOTAL;TOTAL;86;697848;-4174;36949318;697848;36949318;32714032;1732126709;1889;27381416;10306434;70923215;33247.70297;183407311;85.97850;169957585;79.67348;5755910;2.69828
307;15/02/2023;Brazil;TOTAL;TOTAL;46;697894;11570;36960888;697894;36960888;32716188;1732669093;1888;27381416;10306434;70923215;33247.70297;183414572;85.98191;169963706;79.67635;5755938;2.69829
307;16/02/2023;Brazil;TOTAL;TOTAL;120;698014;9625;36970513;698014;36970513;32721814;1733120298;1888;27381416;10306434;70923215;33247.70297;183414630;85.98193;169965970;79.67741;5755938;2.69829
307;17/02/2023;Brazil;TOTAL;TOTAL;33;698047;17169;36987682;698047;36987682;32723360;1733925154;1887;27381416;10306434;70923215;33247.70297;183415419;85.98230;169967055;79.67792;5755938;2.69829
307;18/02/2023;Brazil;TOTAL;TOTAL;9;698056;1691;36989373;698056;36989373;32723782;1734004425;1887;27381416;10306434;70923215;33247.70297;183415490;85.98234;169967155;79.67797;5755938;2.69829
308;19/02/2023;Brazil;TOTAL;TOTAL;0;698056;484;36989857;698056;36989857;32723782;1734027114;1887;27381416;10306434;70923215;33247.70297;183415514;85.98235;169967174;79.67797;5755938;2.69829
308;20/02/2023;Brazil;TOTAL;TOTAL;2;698058;417;36990274;698058;36990274;32723876;1734046663;1887;27381416;10306434;70923215;33247.70297;183556832;86.04860;170070474;79.72640;5757203;2.69889
308;21/02/2023;Brazil;TOTAL;TOTAL;11;698069;1880;36992154;698069;36992154;32724392;1734134794;1887;27381416;10306434;70923215;33247.70297;183556838;86.04860;170070477;79.72640;5757203;2.69889
308;22/02/2023;Brazil;TOTAL;TOTAL;312;698381;5174;36997328;698381;36997328;32739018;1734377343;1888;27381416;10306434;70923215;33247.70297;183556838;86.04860;170070477;79.72640;5757203;2.69889
308;23/02/2023;Brazil;TOTAL;TOTAL;453;698834;11616;37008944;698834;37008944;32760254;1734921883;1888;27381416;10306434;70923215;33247.70297;183556838;86.04860;170070477;79.72640;5757203;2.69889
308;24/02/2023;Brazil;TOTAL;TOTAL;94;698928;11587;37020531;698928;37020531;32764660;1735465064;1888;27381416;10306434;70923215;33247.70297;183557824;86.04906;170075136;79.72859;5757203;2.69889
308;25/02/2023;Brazil;TOTAL;TOTAL;0;698928;0;37020531;698928;37020531;32764660;1735465064;1888;27381416;10306434;70923215;33247.70297;183557824;86.04906;170075136;79.72859;5757203;2.69889
309;26/02/2023;Brazil;TOTAL;TOTAL;0;698928;0;37020531;698928;37020531;32764660;1735465064;1888;27381416;10306434;70923215;33247.70297;183558049;86.04917;170075373;79.72870;5757203;2.69889
309;27/02/2023;Brazil;TOTAL;TOTAL;78;699006;17699;37038230;699006;37038230;32768317;1736294766;1887;27381416;10306434;70923215;33247.70297;183605792;86.07155;170105022;79.74260;5757282;2.69892
309;28/02/2023;Brazil;TOTAL;TOTAL;81;699087;14706;37052936;699087;37052936;32772114;1736984160;1887;27381416;10306434;70923215;33247.70297;183620668;86.07852;170122528;79.75080;5757282;2.69892
309;01/03/2023;Brazil;TOTAL;TOTAL;110;699197;10528;37063464;699197;37063464;32777271;1737477696;1886;27381416;10306434;70923215;33247.70297;183628512;86.08220;170129717;79.75417;5757282;2.69892
309;02/03/2023;Brazil;TOTAL;TOTAL;0;699197;0;37063464;699197;37063464;32777271;1737477696;1886;27381416;10306434;70923215;33247.70297;183636462;86.08592;170136276;79.75725;5757282;2.69892
309;03/03/2023;Brazil;TOTAL;TOTAL;79;699276;12589;37076053;699276;37076053;32780974;1738067849;1886;27381416;10306434;70923215;33247.70297;183636805;86.08609;170138349;79.75822;5757282;2.69892
309;04/03/2023;Brazil;TOTAL;TOTAL;0;699276;0;37076053;699276;37076053;32780974;1738067849;1886;27381416;10306434;70923215;33247.70297;183637080;86.08621;170138615;79.75834;5757282;2.69892
310;05/03/2023;Brazil;TOTAL;TOTAL;0;699276;0;37076053;699276;37076053;32780974;1738067849;1886;27381416;10306434;70923215;33247.70297;183637107;86.08623;170138648;79.75836;5757282;2.69892
310;06/03/2023;Brazil;TOTAL;TOTAL;0;699276;0;37076053;699276;37076053;32780974;1738067849;1886;27381416;10306434;70923215;33247.70297;183637288;86.08631;170140491;79.75922;5757282;2.69892
310;07/03/2023;Brazil;TOTAL;TOTAL;0;699276;0;37076053;699276;37076053;32780974;1738067849;1886;27381416;10306434;70923215;33247.70297;183637568;86.08644;170142684;79.76025;5757282;2.69892
310;08/03/2023;Brazil;TOTAL;TOTAL;0;699276;0;37076053;699276;37076053;32780974;1738067849;1886;27381416;10306434;70923215;33247.70297;183637930;86.08661;170147248;79.76239;5757282;2.69892
